"CustomerAge","JobTitle","CivilStatus","EducationLevel","Default","MortgageLoan","PersonalLoan","ContactMode","Month","WeekDay","ContactDuration","Campaign","DaysPassed","NumberContacts","PreviousOutcome","EmploymentVarRate","ConsumerPriceIndex","ConsumerConfidenceIndex","Euribor3M","NumEmployees","Subscribed","CustomerID"
47,"admin.","married","university.degree","unknown","no","no","telephone","jun","thu",252,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","bf58629a05e40c427ec2b997819338ff"
38,"blue-collar","single","high.school","no","no","no","telephone","mar","tue",450,3,6,2,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes","a0c7bd28278082c0845ee1a59405d827"
60,"management","married","university.degree","no","yes","no","telephone","jun","thu",89,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","769c1acbde426810b6c748750aff5f80"
28,"admin.","single","university.degree","no","yes","no","telephone","may","fri",1128,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","de7a2dfbdde09cb13f3d83a9773de7e1"
33,"student","single","unknown","no","yes","yes","cellular","aug","tue",203,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no","5d5ea01e0f062be6a6a4ee4af9b49639"
41,"management","married","high.school","unknown","yes","no","cellular","may","tue",527,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no","31daf20aa954ab863eca328616483054"
30,"student","single","unknown","no","yes","no","cellular","apr","wed",176,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no","dcfba70d1c3176eb0db6f17a885fe865"
54,"self-employed","divorced","high.school","unknown","no","no","telephone","jul","mon",178,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","73bfb84ea2a3e784109f8a24b96b324e"
46,"technician","single","professional.course","no","no","no","cellular","aug","thu",128,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no","f588f1870e1e73e56145ad467fd12f5f"
32,"blue-collar","married","high.school","no","no","no","cellular","jul","wed",259,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","2a9a92bbcd796c2bc4fb23455b32c6a1"
42,"technician","single","university.degree","no","yes","no","cellular","may","mon",33,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no","bd1a7a619dc6fc68a540b77b98f52dff"
29,"admin.","single","university.degree","no","no","no","cellular","oct","mon",87,2,999,1,"failure",-3.4,92.431,-26.9,0.731,5017.5,"no","c75c0b057a0dbb0881b84143bffc341f"
24,"blue-collar","single","basic.6y","no","no","no","telephone","jul","wed",115,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","8588f143b185128431433ed458414b55"
44,"technician","divorced","unknown","no","no","no","telephone","jul","tue",222,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","6575c698cd6f5a80c1549c44d464cd49"
58,"retired","married","basic.4y","no","yes","no","cellular","jun","tue",79,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.252,5076.2,"no","bc2f8fad0eb925dda69c7019de982ad2"
31,"admin.","married","high.school","no","no","yes","telephone","may","thu",349,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no","8d2be4c9feda7171ad89a399138bdc58"
34,"services","single","basic.9y","no","no","no","cellular","may","wed",308,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no","4ae0c3a5f61f3d926a1b1f0c4bdee5e5"
44,"admin.","married","high.school","no","yes","no","cellular","jul","wed",97,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","bc659a62e7541ab9ff90d47f9380b959"
59,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",190,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no","e60fe849ba146d8574ab15aa5d71a7ca"
34,"technician","single","university.degree","no","no","no","telephone","aug","thu",214,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","0cc94e28aa401b1a7d9383be3e2544a3"
48,"management","married","university.degree","no","yes","no","cellular","nov","mon",112,1,4,1,"success",-0.1,93.2,-42,4.191,5195.8,"no","cdb16ed4ad6385c31e8c3c3abe2ba3c0"
47,"admin.","single","university.degree","no","no","no","cellular","nov","tue",193,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.72,5017.5,"no","b674ef7309db8469080b4c9c9d266b24"
54,"housemaid","married","basic.4y","unknown","no","no","cellular","jul","tue",164,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","bd1cab26bd1164a401242c4792e3f2d5"
31,"management","single","university.degree","unknown","yes","no","telephone","jun","fri",15,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no","4575c4c1ba5cbe9249b61264b2eaf5ed"
34,"blue-collar","married","professional.course","no","yes","no","telephone","may","mon",210,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","5b88a357a426b653b1d43b8eb68a32af"
29,"technician","single","basic.9y","no","unknown","unknown","telephone","apr","mon",116,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no","535170c5c63101ff77d1ee98d95d59dd"
38,"technician","single","university.degree","no","yes","yes","telephone","may","thu",245,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no","21cbff41cc4d6a69f42f25c0aecf2aa5"
26,"technician","single","professional.course","no","yes","no","cellular","apr","fri",362,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no","cf832e649dd36356fc743a086b1be9eb"
31,"technician","divorced","high.school","no","no","no","cellular","aug","fri",129,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","8a49c8a6abd6fba8dd736d40269987ef"
57,"blue-collar","married","basic.4y","no","no","no","cellular","aug","thu",134,9,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","57bfb9b488ea4369fa1076e7c9bd0b66"
36,"blue-collar","married","basic.9y","no","no","yes","cellular","jul","fri",118,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no","109c857c5057e712b69b4d9bbee5da44"
43,"unemployed","married","university.degree","unknown","unknown","unknown","telephone","may","tue",87,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","4dd88a1f2f46dfbc5e68bc5c5f745977"
46,"self-employed","married","basic.9y","unknown","yes","yes","telephone","may","mon",140,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","dcdb982fca190f8178f8d5c37e69d2e9"
24,"student","single","unknown","no","yes","no","cellular","sep","wed",222,1,17,4,"failure",-1.1,94.199,-37.5,0.886,4963.6,"no","8e121bd7e95d5c7c8fe1e5a517083d21"
37,"blue-collar","single","professional.course","no","no","no","cellular","may","mon",54,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no","d0642da3da28bfe501fa678466ff79cd"
41,"technician","single","high.school","no","yes","no","cellular","aug","wed",88,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","fb9b0252d60ef35f02285165a460f30a"
51,"admin.","divorced","high.school","no","yes","no","cellular","aug","tue",133,1,999,1,"failure",-2.9,92.201,-31.4,0.838,5076.2,"no","fb56a5e7e49a44c36fc7d69743fdb349"
36,"housemaid","divorced","university.degree","no","no","no","telephone","may","thu",767,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","e981c2c056f98d2b462820b5d3f59092"
44,"technician","divorced","professional.course","no","yes","no","cellular","may","thu",245,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no","7568a06c4345bf6c50f171c51a7ac450"
45,"services","married","professional.course","no","yes","yes","cellular","jul","mon",307,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","fdcb975029881ed35c38e5097bf7a79c"
36,"technician","single","professional.course","unknown","no","no","telephone","may","fri",180,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","f03ed87eb641954c7c8ff48f9575b93e"
30,"blue-collar","single","professional.course","no","yes","no","cellular","nov","tue",111,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.049,4963.6,"no","65947818099ad168314ca0cab73644b1"
55,"management","married","university.degree","no","no","no","cellular","aug","thu",122,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","60b48cdb11039563c237c1cb1406f0b3"
45,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",73,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","4f81464bc6c228b8cdc282745935a40c"
58,"retired","divorced","university.degree","no","yes","no","cellular","apr","wed",129,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"yes","17d711c95d88596d9e913cebed82b20b"
33,"management","single","university.degree","no","no","yes","telephone","may","fri",71,11,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","f0814b299065e68c8fe34bb20b2612bc"
33,"self-employed","single","high.school","no","yes","yes","cellular","may","tue",113,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no","21273e7bcd18102d55b665f001f70384"
44,"services","divorced","high.school","no","yes","yes","cellular","nov","mon",164,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no","01767a9c0fad5831575e4c228d28777b"
25,"student","single","high.school","no","no","no","cellular","jun","mon",485,2,999,0,"nonexistent",-1.7,94.055,-39.8,0.72,4991.6,"yes","04bce7b41a68a6dcfe6eac654f66262d"
56,"unknown","married","basic.4y","no","yes","no","cellular","aug","mon",106,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","2a35e8819c74c4e1cee8559c0e28407c"
31,"management","married","university.degree","no","no","no","cellular","may","fri",238,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no","7862f706d0c750f16dc00e2724862bc8"
31,"blue-collar","single","basic.4y","no","no","yes","cellular","nov","wed",125,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","baad5f5bd98b95b1c209aab99c349b3c"
41,"housemaid","married","high.school","no","yes","no","telephone","nov","fri",1074,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"yes","c6740323e60ccab59faf931150223ef9"
55,"blue-collar","married","basic.9y","unknown","yes","no","cellular","aug","mon",304,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","bb296ba9a75f76f8c00f98f5ea3b4dc2"
57,"management","divorced","university.degree","no","no","no","telephone","may","fri",111,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","053b8d6d49feaa4c51ce1619f840c813"
34,"services","married","high.school","no","yes","no","cellular","may","fri",320,3,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no","3b27a276a1181b70cb64a93cba3b706f"
30,"management","married","high.school","no","yes","no","cellular","aug","tue",19,12,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","5a8c2f6ad439819cee51be146871e117"
40,"technician","married","university.degree","no","no","no","cellular","aug","mon",342,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","e0eec96652112aefcfa5dcb8780aa992"
41,"unemployed","married","basic.9y","unknown","yes","no","telephone","apr","fri",246,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no","5cca138f3c81a7f548ec32f526579cf6"
53,"blue-collar","single","basic.9y","no","unknown","unknown","cellular","mar","thu",362,1,9,2,"success",-1.8,93.369,-34.8,0.643,5008.7,"yes","c4be3fe85aee25fad8493a291cb4f456"
35,"blue-collar","married","basic.9y","no","no","no","cellular","jul","wed",1259,6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","4d1ab8149344f1aa7ac1ad563ba4b36a"
59,"entrepreneur","married","university.degree","no","no","no","telephone","jun","fri",9,5,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no","1820be97eb97f194d72a0493c183bd76"
41,"self-employed","married","basic.9y","no","yes","no","telephone","jun","mon",178,4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","c470445bdf2a80ef66a60a23640bcb81"
35,"technician","married","professional.course","no","yes","yes","cellular","jul","thu",77,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","30ac06b78168294207aeb3a952793224"
41,"admin.","divorced","high.school","no","no","no","telephone","may","mon",177,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","2dcefbce96b11c4b76e1916faeb43a0a"
32,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",250,2,6,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"no","3212889a7c9e68bd085070ed63624990"
46,"services","divorced","basic.9y","no","unknown","unknown","cellular","may","wed",222,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no","770d2b05f4e9d68333fe3cee4249f3be"
60,"self-employed","married","basic.9y","no","no","no","cellular","aug","tue",17,13,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","6afb11554905ee63b3e88b041276b88f"
34,"admin.","married","university.degree","no","no","no","cellular","oct","fri",281,1,999,2,"failure",-3.4,92.431,-26.9,0.73,5017.5,"yes","9e917ea60f034325a41aff83c50a5595"
48,"admin.","married","high.school","no","no","no","telephone","may","tue",82,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","47c3b52910e606262048778a56929b65"
43,"admin.","married","high.school","no","no","no","telephone","jun","fri",1422,10,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"yes","712c71fec48dd51f6219119b8dba0256"
46,"services","divorced","basic.9y","no","no","no","cellular","may","wed",96,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no","e6aa55ba6acf0d6eb5644c1a24685adc"
30,"technician","single","university.degree","no","yes","no","cellular","aug","wed",215,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","a80f0f9169f2b3e95c1e6135f8b802e0"
44,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","thu",121,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","00052707318d91ff406045f69524f20f"
37,"management","married","unknown","no","no","no","cellular","dec","wed",149,3,999,0,"nonexistent",-3,92.713,-33,0.715,5023.5,"yes","616449418651b108727c7f28e7c2fa0e"
23,"services","single","high.school","no","unknown","unknown","cellular","jul","wed",1300,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","fba724f161f023e3109ce285541a026d"
32,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",712,1,3,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,"yes","b6615f275636ef867e426284588272a2"
36,"technician","married","professional.course","no","yes","no","telephone","may","thu",247,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no","8034f6c0cbdd8c1a4cd0dceec136aa05"
40,"services","married","basic.6y","unknown","no","no","telephone","jun","mon",49,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","2babc7fa9eeb3b66921ccf0464513a74"
53,"admin.","divorced","university.degree","no","yes","yes","telephone","may","thu",172,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no","18f91886d0b7ee4582a6d946013b849d"
34,"blue-collar","married","basic.4y","no","yes","yes","cellular","may","wed",338,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no","20343c53c08b1fbb520169f2d78f84bc"
41,"self-employed","married","basic.9y","no","yes","no","cellular","may","thu",1135,3,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"yes","028a88397635846eeaa53f93fb12225b"
48,"blue-collar","married","basic.4y","no","no","no","cellular","aug","tue",134,7,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no","8f7f8032f520fbc0288f55ae1158348f"
47,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","wed",624,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no","0a386b4fbb992709ee886a69c311a49c"
50,"technician","married","basic.9y","no","yes","no","telephone","nov","mon",55,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no","69f4ede155ca51d04e992d95487519a9"
38,"technician","single","basic.6y","no","yes","no","cellular","nov","wed",164,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","a02916c3b76eeb1b8a0f463d14d4dea1"
37,"admin.","single","university.degree","no","yes","no","telephone","jun","mon",540,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","36a6dcdadc3f7577284fc50844184cc7"
29,"services","single","basic.9y","unknown","yes","no","cellular","apr","thu",105,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no","e962e1d5bb0874a5f1118f8d5809d3ae"
24,"entrepreneur","single","high.school","no","yes","no","telephone","jun","fri",113,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no","9c68e393959887d7c984f5f9f8126616"
46,"management","married","university.degree","no","no","no","telephone","may","mon",103,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","a9d39128e5086bf0b723a414fb3cec01"
35,"admin.","single","university.degree","no","no","yes","telephone","jun","fri",159,9,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no","95a3700146a6168d548e43e339abb842"
32,"admin.","single","university.degree","no","unknown","unknown","cellular","aug","fri",107,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","2e12684b622d6d26556c3d62b0afa179"
33,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",226,4,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no","08f1675fefd1942700b9e641b27dfa5e"
58,"retired","married","professional.course","unknown","no","no","cellular","nov","fri",158,3,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no","d2bf41081a2bf4ee7f84d5f4d8907f0a"
36,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",166,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no","5769c08f90c2cfe6d49052c6d0e22351"
41,"technician","married","university.degree","no","yes","no","telephone","may","fri",67,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","41ad6daf51640ce826498123b274505d"
33,"technician","single","professional.course","no","yes","no","cellular","aug","wed",290,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no","45fa04c3ab5e65c07cfb216529489cac"
29,"admin.","married","university.degree","no","no","yes","cellular","aug","fri",14,5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no","c377ce3ee5f23494d7caa0784a025b52"
51,"technician","single","university.degree","no","no","no","cellular","jun","fri",657,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"yes","29e4a4d902fa31aeae8245d6e542e0ea"
52,"management","married","university.degree","no","no","no","cellular","aug","tue",600,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"yes","779a01e915cfe335675834752feea7b0"
42,"admin.","married","high.school","no","no","yes","cellular","jul","thu",219,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","b737215058c6c80c41c6fa4de6c1d74c"
43,"admin.","married","university.degree","unknown","no","no","cellular","aug","tue",101,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no","3cf7d9eda314e6c85979f85dbfeebbad"
32,"services","married","high.school","unknown","no","no","cellular","jul","mon",44,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no","294c31feeba3b0593cfe2c0044d3f069"
32,"blue-collar","married","basic.4y","no","no","no","telephone","may","mon",41,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","a767ec425737acf7cce5a172adcd806d"
31,"technician","married","professional.course","no","no","no","cellular","apr","mon",551,3,999,1,"failure",-1.8,93.075,-47.1,1.466,5099.1,"no","d770d0951984e78814bcce1635ffaa25"
37,"blue-collar","married","basic.9y","no","yes","yes","cellular","jul","wed",184,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","220b4e45b2b53b7bf14b0bd454002ef2"
30,"technician","married","university.degree","no","no","no","telephone","may","mon",165,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","42641c0ba293f20583c93f5793d7b3d9"
34,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",264,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no","bc60c6ff4b153cf6cd414e378e3ba89c"
36,"management","married","unknown","no","no","no","cellular","jun","mon",98,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.281,5076.2,"no","36f1090d28a08dac63bb14c595690650"
